cid,smiles
cid_549,C1=CC=C2C(=C1)C(=O)N[C@@]2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
cid_550,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)[N+](=O)[O-])O)Br)Br)O)[N+](=O)[O-]
cid_551,C1=CC=C2C(=C1)C3=C4C5=C2C6=CC=CC=C6C7=C5C8=C(C9=CC=CC=C97)C1=CC=CC=C1C1=C8C4=C(C2=CC=CC=C23)C2=CC=CC=C21
cid_552,C1=CC=C2C(=C1)C3=CC=CC=C3C2=NOCCC(=O)O
cid_553,C1=CC=C2C(=C1)C3=CC=CC=C3N2
cid_554,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O
cid_555,C1=CC=C2C(=C1)C=C(N2)O
cid_556,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
cid_557,C1=CC=C2C(=C1)C=CC(=O)N2
cid_558,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C=CC5=CC=CC=C54
cid_559,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3
cid_560,C1=CC=C2C(=C1)C=CC=C2CC(=O)O
cid_561,C1=CC=C2C(=C1)C=CC=C2N(C3=CC=CC=C3C(=O)O)C(=O)C(=O)O
cid_562,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
cid_563,C1=CC=C2C(=C1)NC=N2
cid_564,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=CC6=CC=CC=C6C(=C54)C=C3
cid_565,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)NC(=O)C(=O)O
cid_566,C1=CC=C2C=C(C=CC2=C1)NC(=O)[C@H](C3=CSC4=C3C=C(C=C4)Cl)P(=O)(O)O
cid_567,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=C5C(=CC=C6)C=C4
cid_568,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1
cid_569,C1=CC=NC(=C1)COC2=C(C=C(C=C2)C3=CC4=C(C=C3)C=CN4)CNC5=C(N=CC=C5)N
cid_570,C1=CC=[NH+]C=C1
cid_571,C1=CC\2=C(C=C1O)ON/C2=C\3/C=CC(=O)C=C3O
cid_572,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O
cid_573,C1=CN(C(=O)N=C1N)C2[C@H]([C@@H]([C@H](O2)CO)O)O
cid_574,C1=CN(C(=O)N=C1N)[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)OP(=O)([O-])[O-])O
cid_575,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O
cid_576,C1=CN(C(=O)NC1=O)C2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O
cid_577,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
cid_578,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O
cid_579,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
cid_580,C1=CN(C2=C1C(=NC=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
cid_581,C1=CN(C=C(C1=O)C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O
cid_582,C1=CN=C(C=C1N)N
cid_583,C1=CN=C(N=C1)NC2=C3C=C(C=CC3=CC(=C2)C(=O)NC4=CC=C(C=C4)CN)C(=N)N
cid_584,C1=CN=C(N=C1C2=C(SC(=C2)Cl)Cl)N
cid_585,C1=CN=CC=C1CO
cid_586,C1=CNC(=O)NC1=O
cid_587,C1=CNC2=CC(=C(C=C21)C(=O)O)NC(=O)C(=O)O
cid_588,C1=CNC2=CC(=C(C=C21)O)O
cid_589,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
cid_590,C1=COC(=C1)CNC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
cid_591,C1=CSC(=C1)C2=CC=C(C=C2)CN
cid_592,C1=C[C@@H]([C@H]([C@@H]1N2C=NC3=C2N=CN=C3N)O)O
cid_593,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N
cid_594,C1=NC2=C(C(=N1)N)N=C(N2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br
cid_595,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)O
cid_596,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O
cid_597,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O
cid_598,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
cid_599,C1=NC2=C(C(=N1)N)N=CN2C3[C@@H]([C@@H](/C(=C\F)/O3)O)O
cid_600,C1=NC2=C(C(=N1)N)N=CN2C3[C@@H]([C@@H]([C@H](O3)C(=O)N)O)O
cid_601,C1=NC2=C(C(=N1)N)N=CN2C3[C@H]([C@H]([C@H](O3)CC(CC[C@@H](C(=O)O)N)N)O)O
cid_602,C1=NC2=C(C(=N1)N)N=CN2C[C@H]([C@H](C(=O)O)O)O
cid_603,C1=NC2=C(C(=N1)N)N=CN2[C@@H]3C([C@@H]([C@@H](O3)COP(=O)(O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@@H](C([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O
cid_604,C1=NC2=C(C(=N1)N)N=CN2[C@H]3C([C@H]([C@H](O3)CO)O)O
cid_605,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CN)O)O
cid_606,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CN)O)O
cid_607,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
cid_608,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(N)O)O)O
cid_609,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
cid_610,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O
cid_611,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@@H]5[C@H](O4)OP(=O)(O5)O)O)O)O
cid_612,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O
cid_613,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
cid_614,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
cid_615,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O
cid_616,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O[C@@H]4[C@H](O[C@H]([C@@H]4O)N5C=NC6=C5N=CN=C6N)CO)O)O
cid_617,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[32P](=O)(O)O)O)O
cid_618,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O
cid_619,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4N5C=NC6=C5N=CN=C6N)COP(=O)(O)O[C@@H]7[C@@H]([C@H](O[C@H]7N8C=NC9=C8N=CN=C9N)COP(=O)(O)O)O)O)O)O
cid_620,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@H](O[C@H]([C@@H]4O)N5C=NC6=C5N=CN=C6N)COP(=O)(O)O[C@@H]7[C@H](O[C@H]([C@@H]7O)N8C=NC9=C8N=CN=C9N)CO)O)O
cid_621,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O
cid_622,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=S)(O)O)O)O
cid_623,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)CN)O)O
cid_624,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)[C@H](CCC(=O)O)N)O)O
cid_625,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@H](O3)CO)CO
cid_626,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
cid_627,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
cid_628,C1=NC2=C(N1)C(=NC=N2)N
cid_629,C1=NC2=C(N1)C(=O)N=CN2
cid_630,C1=NC2=C(N1)C(=O)NC(=O)N2
cid_631,C1=NC2=C(N1)C(N=CN2)S
cid_632,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=NC2=O)N
cid_633,C1=NC2=C(N1C3[C@@H]([C@@H]([C@H](O3)CO)O)OP(=O)(O)O)NC(=NC2=O)N
cid_634,C1=NC2=C(N1C3[C@H]([C@H]([C@H](O3)CO)O)O)N=C(N=C2N)Cl
cid_635,C1=NC2=C(N1CC(CO)OCP(=O)(O)O)N=C(N=C2N)N
cid_636,C1=NC2=C(N1[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O
cid_637,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2N)F
cid_638,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[32P](=O)(O)O)O)O)NC(=NC2=O)N
cid_639,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2N)F
cid_640,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N
cid_641,C1=[N+](C2=C(N1)C(=NC=N2)SP(=O)(O)O)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
cid_642,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N
cid_643,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
cid_644,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl
cid_645,C1C(=O)NC(=O)[C@]12C3=C(C=CC(=C3)F)C(=O)N(C2=O)CC4=C(C=C(C=C4)Br)F
cid_646,C1C(=O)NC=N1
cid_647,C1C(=O)NS(=O)(=O)N1C2=CC=CC=C2
cid_648,C1C(=O)NS(=O)(=O)N1C2=CSC(=C2Cl)C3=CC=CC=C3
cid_649,C1C(C(C(C(C1N)O)O)O)N
cid_650,C1C(C(C(C(O1)O)O)O)O
cid_651,C1C(C(C(C1O)O)O)N
cid_652,C1C(C(C(N1)CO)O)O
cid_653,C1C(C(CSS1)O)O
cid_654,C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)NC2=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
cid_655,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OC4CC(OC4COP(=O)(O)O)N5C=NC6=C5N=CN=C6N)O
cid_656,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
cid_657,C1C(CN1C(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl)C(=O)O
cid_658,C1C(CNC1C(=O)O)O
cid_659,C1C(C[C@@H](C([C@H]1OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)(O)C(=O)O
cid_660,C1C(O1)C(=O)O
cid_661,C1C(O1)COCC2CO2
cid_662,C1C(OC(=N1)N)C2=CC=CC=C2
cid_663,C1C(OC(C1O)N2C=NC3=C2N=CN=C3N)CO
cid_664,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-]
cid_665,C1C2=C(CS1(=O)=O)C=C(C=C2)N/C=C\3/C4=C(C=CC(=C4)C5=CN=CO5)NC3=O
cid_666,C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O
cid_667,C1C2=CC(=CC(=C2OCO1)CN3C4=CC=CC(=C4/C(=N/O)/C3=O)C5=CC=CC=C5)F
cid_668,C1C2=CC=CC=C2C3=C1C(=NN3)C4=CC=NC=C4
cid_669,C1C2C(C(C(O2)N3C=NC4=C3N=CN(C4=N)O)O)OP(=O)(O1)[O-]
cid_670,C1C2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O
cid_671,C1C2[C@@H]([C@@H](C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=S)(O1)O
cid_672,C1C=CC(=C1C(=O)O)C(=O)NC2=C(C(=C(C(=C2F)F)C3=CC(=CC=C3)OC(F)(F)F)F)F
cid_673,C1C=CC2=C(C=NC2=C1)C[C@@H](COC3=CN=CC(=C3)C4=NCC5=NN=CC5=C4)N
cid_674,C1C=CC=C2[C@H]1N(C3=C(C=C2)C=C(C=C3)O)CC4=CN=C5C(=N4)C(=NC(=N5)N)N
cid_675,C1C=CC=C\2C1=N/C(=C\3/C4=CC=CCC4=NC3=O)/C2=N/OCC(=O)O
cid_676,C1C=CN(C=C1C(=O)N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O
cid_677,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O
cid_678,C1C=C[C@H]2C(=C1)C=CC3=C(N2CC4=CN=C5C(=N4)C(=NC(=N5)N)N)C=CC(=C3)O
cid_679,C1C=NC2=C1C(=O)N=C(N2)N
cid_680,C1CC(=C[NH+]([C@H]1O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_681,C1CC(=NC1)C(=O)O
cid_682,C1CC(=O)C[C@H]1O
cid_683,C1CC(=O)N(C1=O)OC(=O)C(C(C(=O)ON2C(=O)CCC2=O)O)O
cid_684,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
cid_685,C1CC(=O)N[C@@H]1C(=O)N2CSC[C@H]2C(=O)O
cid_686,C1CC(=O)N[C@@H]1CS(=O)(=O)C[C@@H](C(=O)NC2(CC2)C#N)N[C@@H](C3=CC=C(C=C3)F)C(F)(F)F
cid_687,C1CC(=O)OC1
cid_688,C1CC(=O)O[C@H]1[C@H]2C3=CC=CC=C3CCN2C(=O)OCC4=CC=CC=C4
cid_689,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N
cid_690,C1CC(C1)O
cid_691,C1CC(CCC1CN)C(=O)O
cid_692,C1CC(N(C1)C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)C3=CC=CC=C3N=C(N)N)C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)C6=CC=CC=C6N=C(N)N
cid_693,C1CC(NC1)C(=O)O
cid_694,C1CC1
cid_695,C1CC1(C(=O)O)N
cid_696,C1CC1(CN)NC(=O)[C@H](CS(=O)(=O)CC2=CC=CC=C2)N[C@@H](C3=CC=C(C=C3)O)C(F)(F)F
cid_697,C1CC1C(=O)NC2=CC=CC(=C2)NC3=NC=CC(=N3)NC4=CC=CC(=C4)C(F)(F)F
cid_698,C1CC1C(=O)O
cid_699,C1CC1C2=CC(=NN2)NC(=O)CC3=CC4=CC=CC=C4C=C3
cid_700,C1CC1CN2C=NC(=C2C3=CC=NC=C3)C4=CC=C(C=C4)F
cid_701,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
cid_702,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F
cid_703,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
cid_704,C1CC1[C@@H](C(=O)N2CC(=C[C@H]2C3=CC=CC=C3)C4=C(C=CC(=C4)F)F)N
cid_705,C1CC2=C(C1)C=C(C=C2)S(=O)(=O)N
cid_706,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
cid_707,C1CC2CNC(CC2CC1CP(=O)(O)O)C(=O)O
cid_708,C1CC=C(C2=C(C1)ONC2=O)C[C@@H](C(=O)O)N
cid_709,C1CCC(C1)N(CCO)[C@@H](CNC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O
cid_710,C1CCC(C1)N2C3=C(C(=N2)C4=CN=C5C(=C4)C=CN5)C(=NC=N3)N
cid_711,C1CCC(C1)NC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
cid_712,C1CCC(C1)NC2=NC=NC3=C2N=CN3C4[C@H]([C@H]([C@H](O4)CO)O)O
cid_713,C1CCC(C1)NC2=NC=NC3=C2N=CN3[C@H]4C([C@H]([C@H](O4)CO)O)O
cid_714,C1CCC(C1)O
cid_715,C1CCC(C1)OCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
cid_716,C1CCC(C1)[C@@H](/C=C/[C@H]2[C@@H](C[C@H]3[C@@H]2C/C(=C/CCCC(=O)O)/C3)O)O
cid_717,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3
cid_718,C1CCC(CC1)(CC(=O)O)CN
cid_719,C1CCC(CC1)C(=O)O
cid_720,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
cid_721,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
cid_722,C1CCC(CC1)C2=C(C=CC(=C2)CCN)O
cid_723,C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
cid_724,C1CCC(CC1)CCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
cid_725,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)N
cid_726,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC(=CC=C4)S(=O)(=O)N
cid_727,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
cid_728,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=CC=C4
cid_729,C1CCC(CC1)COC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N
cid_730,C1CCC(CC1)C[C@@H](C(=O)O)N
cid_731,C1CCC(CC1)C[C@H](C(=O)N2CCC[C@H]2C(=O)NCC3=CC(=CC=C3)Cl)N
cid_732,C1CCC(CC1)N
cid_733,C1CCC(CC1)NC(=O)NC2=CC=C(C=C2)I
cid_734,C1CCC(CC1)NC(=O)NCC(=O)O
cid_735,C1CCC(CC1)NC(=O)NCCCC(=O)O
cid_736,C1CCC(CC1)NC(=O)NCCCCCCC(=O)O
cid_737,C1CCC(CC1)NC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H](C(O4)CO)O)O
cid_738,C1CCC(CC1)NC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
cid_739,C1CCC(CC1)NC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
cid_740,C1CCC(CC1)NCCCS(=O)(=O)O
cid_741,C1CCC(CC1)O
cid_742,C1CCC(CC1)OC2=NC3=NC=NN3C(=C2)NC4=CC=C(C=C4)S(=O)(=O)N
cid_743,C1CCC(CC1)OCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
cid_744,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
cid_745,C1CCC2(CC1)CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSS2)C(=O)N3CCCC3C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N)CC4=CC=CC=C4)CC5=CC=C(C=C5)O
cid_746,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=CC=C3F)C#N
cid_747,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N
cid_748,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
cid_749,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCCCCNC4=CC=NC5=CC=CC=C54
cid_750,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4C(=CN=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N
cid_751,C1CCC2CCCCC2C1
cid_752,C1CCCC(CC1)CC2=CC3=C(S2(=O)=O)C=C(C=C3)OS(=O)(=O)N
cid_753,C1CCCC(CC1)NCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
cid_754,C1CCCC(CCC1)NCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
cid_755,C1CCCCC1
cid_756,C1CCCCCC1
cid_757,C1CCN(C1)C(=O)[C@@H]2CN(C[C@@H]2N)C(=O)C3=NC4=CC=CC=C4N=C3
cid_758,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N
cid_759,C1CCN(CC1)C=O
cid_760,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O
cid_761,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
cid_762,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
cid_763,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC=C5)N=C3
cid_764,C1CCN(CC1)CCOC2=CC=CC3=C2OCCO3
cid_765,C1CCNC(=O)C1
cid_766,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N
cid_767,C1CC[C@@H]([C@@H](C1)CCP(=O)(O)O)C[C@H](C(=O)O)N
cid_768,C1CC[C@H]([C@H](C1)CCP(=O)(O)O)C[C@@H](C(=O)O)N
cid_769,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
cid_770,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
cid_771,C1CN(CC1(F)F)C(=O)[C@@H]2C[C@@H](CN2)N3CCN(CC3)C4=NC=CC=N4
cid_772,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
cid_773,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
cid_774,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
cid_775,C1CN(CCC1(CN)C2=CC=C(C=C2)Cl)C3=NC=NC4=C3C=CN4
cid_776,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
cid_777,C1CN(CCC12NC3=C(C=CC(=C3C(=N2)N)F)F)C(=O)C4=CN=C(C=C4)C#N
cid_778,C1CN(CCC1C(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)C=C(C=C4)Cl)C5=CC=NC=C5
cid_779,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
cid_780,C1CN(CCC1C2CCN(CC2)CCCl)CCCl
cid_781,C1CN(CCC1CC2=CC3=CC=CC=C3N=C2)C(=O)O
cid_782,C1CN(CCC1COC2=CC=CC3=C2C(=NC(=N3)N)N)CC4=C(C(=CC=C4)Cl)Cl
cid_783,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
cid_784,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
cid_785,C1CN(CCC1NC(=O)CCCS)CC2=CC=CC=C2
cid_786,C1CN(CCC1NCC2=CC=CC=C2O)S(=O)(=O)NC3=CC(=CC=C3)OC4=CC=C(C=C4)F
