cid,smiles
cid_676,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
cid_677,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
cid_678,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
cid_679,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
cid_680,C1CN(C[C@@H](N1)CC2=CC=CC=C2)C3=NN=C(C(=C3)C4=CC=NC=C4)C5=CC6=CC=CC=C6C=C5
cid_681,C1CN1
cid_682,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
cid_683,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N
cid_684,C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CCNC1C2=O)C#N
cid_685,C1CN2C3=CC=CC4=C3C=C(C=C4)OC5=C(C=CC(=C5)CN6C=NC=C6CNC1C2=O)C#N
cid_686,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
cid_687,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
cid_688,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
cid_689,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
cid_690,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
cid_691,C1CNC(=O)C2=NC(=C[C@H]2[C@H]1C3=NC(=NC3=O)N)Br
cid_692,C1CNC(=O)NC1=O
cid_693,C1CNC1C(=O)O
cid_694,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3
cid_695,C1CNCC2=C1C=CC(=C2)I
cid_696,C1CNCC2=C1C=CC(=C2)S(=O)(=O)N
cid_697,C1CNCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)Cl
cid_698,C1CNCC2=CC=CC=C21
cid_699,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl
cid_700,C1CNCCC1C2=CC3=C(CCC(=O)N3C4=C(C=CC=C4Cl)Cl)C(=C2)C5=C(C=C(C=C5)F)F
cid_701,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F
cid_702,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl
cid_703,C1CNCCC1OC2=CC=CC(=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N
cid_704,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3
cid_705,C1CNCCN1
cid_706,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
cid_707,C1CN[C@@H]1C(=O)O
cid_708,C1CO1
cid_709,C1COC1=O
cid_710,C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F
cid_711,C1COCCC1(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F
cid_712,C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
cid_713,C1COCCN1C2=CC(=CC(=C2)C(=O)NC3=CC4=C(C=C3)NC=C4)F
cid_714,C1COCCN1C2=CC(=CC(=C2)C(=O)NC3=CC4=C(C=C3)NC=C4CCC5=CC=NC=C5)F
cid_715,C1COCCN1C2=CC(=CC=C2)NC3=NC=CC(=N3)NC4=C(C=CC5=C4OCO5)Cl
cid_716,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
cid_717,C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N
cid_718,C1COCCN1CCCS(=O)(=O)O
cid_719,C1COCCN1CCNC2=CC\3=C(C=C2)ON/C3=C/4\C=C(C(=CC4=O)O)Cl
cid_720,C1COCCO1
cid_721,C1C[C@@H](NC1)C(=O)O
cid_722,C1C[C@@H](O[C@@H]1COP(=O)(O)O)N2C=CC(=NC2=O)N
cid_723,C1C[C@@H]([C@H](C[C@H]1N2CCN3C(=NN=C3C(F)(F)F)C2)N)C4=CC(=C(C=C4F)F)F
cid_724,C1C[C@@H]2C3=C(C=CC=C3NC(=O)NC4=CC=CC=N4)C(=O)N2C1
cid_725,C1C[C@@H]2N(C1)C(=O)C3=CC4=C(C=C3O2)OCCO4
cid_726,C1C[C@H](N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N
cid_727,C1C[C@H](N(C1)C(=O)C[C@@H](CC2=CC=CC=C2F)N)CNC(=O)C3=CC=CC=C3
cid_728,C1C[C@H](N([C@H]1C2=CC=CC=C2)C(=O)CNC(=O)[C@H](CC3=CC=CC=C3)S)C(=O)O
cid_729,C1C[C@H](NC1)C(=O)O
cid_730,C1C[C@H](NC1)C2=CC(=NN2)NC(=O)NC3=CC=CC4=C3[C@@H]5CCCN5C4=O
cid_731,C1C[C@H](NC1)CN
cid_732,C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O
cid_733,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
cid_734,C1OC2=C(O1)C(=C(C=C2)Cl)NC3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N
cid_735,C1OC2=C(O1)C(=C(C=C2)Cl)NC3=NC(=NC=C3)NC4=CC=CC(=C4)C(=O)N
cid_736,C1[C@@H](C(=O)N(C2=CC=CC=C21)CC(=O)N)NC(=O)C3=CC4=C[C@@H](SC4=N3)Cl
cid_737,C1[C@@H](C(=O)N(C2=CC=CC=C21)CC(=O)NCCO)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
cid_738,C1[C@@H]([C@H](CN(C1=O)CCC2=CC3=C(C=C2)OCO3)N)C4=CC(=C(C=C4F)F)F
cid_739,C1[C@@H]([C@H](CSS1)O)O
cid_740,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O
cid_741,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
cid_742,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O
cid_743,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)COP(=O)(O)O)O
cid_744,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O
cid_745,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
cid_746,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O
cid_747,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
cid_748,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O
cid_749,C1[C@@H]([C@H]([C@@H](CN1CCCC2=CC=CC=C2)O)O)CO
cid_750,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
cid_751,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N
cid_752,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O
cid_753,C1[C@H](C(=O)NC2=CC=CC=C21)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
cid_754,C1[C@H](CN[C@@H]1C(=O)O)O
cid_755,C1[C@H](N(CC2=CC=CC=C21)C(=O)C[C@@H](CC3=CC=CC=C3F)N)C(=O)N
cid_756,C1[C@H](NC(=O)[C@]12C[C@@H]2C(=O)O)C3=CC=C(C=C3)OCC4=CC(=NC5=CC=CC=C54)C6=CC=CC=C6
cid_757,C1[C@H](NO[C@@]12[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC4=CC=CC=C4C=C3
cid_758,C1[C@H](O[C@H]([C@@H]1O)N2C=NC3=C2N=CN=C3N)CO
cid_759,C1[C@H]([C@@H](C2=CC=CC=C21)O)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
cid_760,C1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O
cid_761,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N
cid_762,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
cid_763,C1[C@H]2C=NC3=C(N2CN1C4=CC=C(C=C4)C(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)N=C(N3)N
cid_764,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2
cid_765,C1[C@H]2[C@@H]([C@@H](S1)CCCCC=O)NC(=O)N2
cid_766,C=C
cid_767,C=C(C(=O)O)OP(=O)(O)O
cid_768,C=C(CC(=O)O)C(=O)O
cid_769,C=C1CC1CC(C(=O)O)N
cid_770,C=C=CCNCCCCNCC=C=C
cid_771,C=CC#N
cid_772,C=CC(=O)N
cid_773,C=CC(CCC(=O)O)N
cid_774,C=CC1=CC(=CC2=C1O/C(=C/3\C=CC(=O)C(=C3)F)/N2)O
cid_775,C=CC1=CC=CC=C1
cid_776,C=CCBr
cid_777,C=CCCCCCCCCC(=O)O
cid_778,C=CCN1C2=C(C=CC=C2C(F)(F)F)/C(=C\3/C=CC(=O)C=C3O)/N1
cid_779,C=COCC(F)(F)F
cid_780,C=O
cid_781,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO
cid_782,CC#CCOC1=CC=C(C=C1)S(=O)(=O)CCCS
cid_783,CC#CCOC1=CC=C(C=C1)S(=O)(=O)N2CCSC([C@@H]2C(=O)NO)(C)C
cid_784,CC#CCOC1=CC=C(C=C1)S(=O)(=O)N2CC[C@@H](C2)S
cid_785,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
cid_786,CC#C[C@H]1CC[C@H](N1C(=O)[C@H](C2CCCC2)N)CN
cid_787,CC(=C)C(=O)O
cid_788,CC(=C)C(=O)OC
cid_789,CC(=C)C1CCC(=CC1)C(=O)O
cid_790,CC(=C)CCOP(=O)(O)OP(=O)(O)O
cid_791,CC(=CC(=O)O)C
cid_792,CC(=CCC/C(=C/CC/C(=C/CONC(=O)CP(=O)(O)O)/C)/C)C
cid_793,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C
cid_794,CC(=CCCC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C)C
cid_795,CC(=CCOP(=O)(O)OP(=O)(O)O)C
cid_796,CC(=NCCCCC(C(=O)O)N)N
cid_797,CC(=O)C
cid_798,CC(=O)C(=O)C
cid_799,CC(=O)C(=O)O
cid_800,CC(=O)C(C)(C(=O)O)O
cid_801,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC
cid_802,CC(=O)C1=CC=CC(=C1)C2=CN=C3N2N=C(C=C3)NCC4CC4
cid_803,CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O
cid_804,CC(=O)C=O
cid_805,CC(=O)CC(=O)CCC(=O)O
cid_806,CC(=O)CC(=O)O
cid_807,CC(=O)CCC(=O)C
cid_808,CC(=O)CCC(=O)[O-]
cid_809,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
cid_810,CC(=O)CCO
cid_811,CC(=O)CO
cid_812,CC(=O)N
cid_813,CC(=O)NC
cid_814,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O
cid_815,CC(=O)NC(CCSC)C(=O)O
cid_816,CC(=O)NC1=C(NN=C1)C(=O)NC2=CC=C(C=C2)F
cid_817,CC(=O)NC1=CC=C(C=C1)O
cid_818,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
cid_819,CC(=O)NC1=CC=CC=C1
cid_820,CC(=O)NC1C(C(C(OC1NC(=O)CC(C(=O)O)N)CO)O)O
cid_821,CC(=O)NC1C(C(C(OC1O)CO)O)O
cid_822,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC
cid_823,CC(=O)NCCC1=CN=CN1
cid_824,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)Cl
cid_825,CC(=O)NCCCNCCCCN
cid_826,CC(=O)N[C@@H](CC1=CC=C(C=C1)OC2=CC(=C(C(=C2)[N+](=O)[O-])O)[N+](=O)[O-])C(=O)O
cid_827,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(=O)N
cid_828,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)[C@@H]3CC(=O)NS3(=O)=O)C(=O)N
cid_829,CC(=O)N[C@@H](CCSC)C(=O)O
cid_830,CC(=O)N[C@@H](CO)C(=O)O
cid_831,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)O)O
cid_832,CC(=O)O
cid_833,CC(=O)OC(C)(C)C
cid_834,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
cid_835,CC(=O)OCC(=O)C1(CCC2C1(C[C@@H]([C@]3(C2CCC4=CC(=O)C=CC43C)F)O)C)O
cid_836,CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
cid_837,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
cid_838,CC(=O)OCC(C(=O)O)N
cid_839,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
cid_840,CC(=O)OCC[N+](C)(C)C
cid_841,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)C5=COC(=C54)C3=O)COC)C)C
cid_842,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C
cid_843,CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
cid_844,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
cid_845,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
cid_846,CC(=O)[O-]
cid_847,CC(C(=O)C)O
cid_848,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
cid_849,CC(C(=O)CCCCCC(=O)O)N
cid_850,CC(C(=O)NCC(=O)O)S
cid_851,CC(C(=O)O)(Cl)Cl
cid_852,CC(C(=O)O)C(=O)O
cid_853,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
cid_854,CC(C(=O)O)C(CC(=O)O)(C(=O)O)O
cid_855,CC(C(=O)O)Cl
cid_856,CC(C(=O)O)N
cid_857,CC(C(=O)O)O
cid_858,CC(C(=O)[O-])O
cid_859,CC(C(C(=O)O)N)O
cid_860,CC(C(C)O)O
cid_861,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3
cid_862,CC(C(C1=CC=CC=C1)O)N
cid_863,CC(C(CC(=O)O)C(=O)O)(C(=O)O)O
cid_864,CC(C)(C(=O)O)C(=O)O
cid_865,CC(C)(C(=O)O)N
cid_866,CC(C)(C(Cl)(Cl)Cl)O
cid_867,CC(C)(C)C(=O)O
cid_868,CC(C)(C)C1=C(C(=CC(=C1)C=C(C#N)C#N)Br)O
cid_869,CC(C)(C)C1=C(C(=NS1)[O-])C[C@@H](C(=O)O)[NH3+]
cid_870,CC(C)(C)C1=CC(=C(C=C1)O)O
cid_871,CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O
cid_872,CC(C)(C)C1=CC(=NN1)NC(=O)NC2=CC(=C(C=C2)Cl)COC3=CN=CC=C3
cid_873,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
cid_874,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
cid_875,CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
cid_876,CC(C)(C)C1=NC2=C(N1)C3=C(C=C(C=C3)F)C4=C2C=CNC4=O
cid_877,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC(=CC=C4)N
cid_878,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO
cid_879,CC(C)(C)NC1=NC(=NC2=C1C=C(C=C2)C3=CC(=CC=C3)N)C(F)(F)F
cid_880,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
cid_881,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C2=CN=C3C=CC=C(C3=C2)NC4=CC=CC=N4
cid_882,CC(C)(C)O
cid_883,CC(C)(C)OC(=O)N1CC2=C(C[C@@H]1C(=O)NC)C=CC(=C2)NS(=O)(=O)O
cid_884,CC(C)(C)OC(=O)[C@H](CCC(=O)N)N
cid_885,CC(C)(C)OO
cid_886,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
cid_887,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
cid_888,CC(C)(CO)C(=O)C(=O)O
cid_889,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
cid_890,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CCC(=O)O)O
cid_891,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C(=O)O)O)O
cid_892,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O
cid_893,CC(C)C
cid_894,CC(C)C(=O)C(=O)O
cid_895,CC(C)C(=O)O
cid_896,CC(C)C(C(=O)NC(CC(=O)O)C=O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C
cid_897,CC(C)C(C(=O)O)N
cid_898,CC(C)C(C(=O)O)NC
cid_899,CC(C)C(C(C)(C)CO)O
cid_900,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3
cid_901,CC(C)C(CC(=O)O)(C(=O)O)O
cid_902,CC(C)C(CC=C)C(=O)N
cid_903,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
cid_904,CC(C)C1=C(C(=CC=C1)C(C)C)O
cid_905,CC(C)C1=CC=CC=C1
cid_906,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
cid_907,CC(C)C=O
cid_908,CC(C)CC(=O)C
cid_909,CC(C)CC(=O)C(=O)O
cid_910,CC(C)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
cid_911,CC(C)CC(C(=O)O)N
cid_912,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
cid_913,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC
cid_914,CC(C)CCC(=O)O
cid_915,CC(C)CCC(C(C)(C1CCC2(C1(CC(C3C2=CC(=O)C4(C3(CC(C(C4)O)O)C)O)O)C)O)O)O
cid_916,CC(C)CCCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
cid_917,CC(C)CCN
cid_918,CC(C)CCNC1=NC(=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)SC
cid_919,CC(C)CCOP(=O)(O)OP(=O)(O)O
cid_920,CC(C)CCSP(=O)(O)OP(=O)(O)O
cid_921,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
cid_922,CC(C)CO
cid_923,CC(C)C[C@@H](C(=O)O)N
cid_924,CC(C)C[C@@H](CC(=O)O)CN
cid_925,CC(C)C[C@@H](CN1CCCN2[C@H]1CCC2)N
cid_926,CC(C)C[C@H](C(=O)NO)N(CC1=CC=CC=C1)[P@@](=O)(C)C2=CC=CC=C2
cid_927,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)NC
cid_928,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC
cid_929,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC
cid_930,CC(C)C[C@H](N)P(=O)(O)O
cid_931,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C
cid_932,CC(C)C[C@H]([C@H](CCCO)C(=O)NO)C(=O)N[C@H]1CCCCN(C1=O)CCOC
cid_933,CC(C)C[C@H]([C@H](CSC1=CC=CS1)C(=O)NO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC
cid_934,CC(C)I
cid_935,CC(C)N
cid_936,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)N
cid_937,CC(C)N1C2=CC=CC=C2C(=C1CC[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F
cid_938,CC(C)N1C2=NC(=NC=C2N=C1NC3=CC=CC=C3F)OC4=C(C=CC=C4F)F
cid_939,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
cid_940,CC(C)NC(C)C
cid_941,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
cid_942,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
cid_943,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
cid_944,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
cid_945,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
cid_946,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
cid_947,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
cid_948,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
cid_949,CC(C)NCC(COC1=CC=CC=C1CC=C)O
cid_950,CC(C)NCCO
cid_951,CC(C)O
cid_952,CC(C)OC(=O)C
cid_953,CC(C)OP(=O)(OC(C)C)F
cid_954,CC(C)[C@@H](C(=O)N1CCCC1)N
cid_955,CC(C)[C@@H](C(=O)O)N
cid_956,CC(C)[C@@H](CO)NC1=NC2=C(C(=N1)NC3=CC(=CC(=C3)N)Cl)N=CN2C(C)C
cid_957,CC(C)[C@H](C(=O)NO)N(CC1=CN=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
cid_958,CC(C)[C@H](CO)NC1=NC2=C(C(=N1)NC3=CC(=C(C=C3)C(=O)O)Cl)N=CN2C(C)C
cid_959,CC(C)[C@H](CO)NC1=NC2=C(C(=N1)NC3=CC(=CC=C3)Cl)N=CN2C(C)C
cid_960,CC(C)[C@H](NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC)P(=O)(O)O
cid_961,CC(C)[N+](=O)[O-]
cid_962,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
cid_963,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
cid_964,CC(C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O
cid_965,CC(C=O)C(=O)O
cid_966,CC(C=O)O
cid_967,CC(CC(=O)C(=O)O)O
cid_968,CC(CC(=O)O)(C(=O)O)O
cid_969,CC(CC(=O)O)(CC(=O)O)O
cid_970,CC(CC(=O)O)C(=O)O
cid_971,CC(CC(=O)O)O
cid_972,CC(CC(C(=O)O)N)C(=O)O
cid_973,CC(CC(C)(C)O)O
cid_974,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
cid_975,CC(CC1=CC2=C(C=C1)OCO2)NC
cid_976,CC(CC1=CC=C(C=C1)Cl)N
cid_977,CC(CC1=CC=C(C=C1)O)N
cid_978,CC(CC1=CC=C(C=C1)O)NC
cid_979,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
cid_980,CC(CC1=CC=CC=C1)N
cid_981,CC(CC1=CC=CC=C1)N(C)CC#C
cid_982,CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O
cid_983,CC(CC1=CNC2=CC=CC=C21)N
cid_984,CC(CC=O)O
cid_985,CC(CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
cid_986,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C
cid_987,CC(CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
cid_988,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O
cid_989,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
cid_990,CC(CCCN)(C(=O)O)N
cid_991,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
cid_992,CC(CCO)O
cid_993,CC(CCOP(=O)(O)O)(CC(=O)O)O
cid_994,CC(CN)O
cid_995,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
cid_996,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
